gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes	WNT2B+ Fos-hi	CD4+ Memory	Plasma	Macrophages
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.0	0.032	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.0	0.032	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.057	0.116	0.003	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.057	0.116	0.003	0.003	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.0	0.011	0.0	0.001	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.0	0.011	0.0	0.001	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09DE07794	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	1.009	0.042	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	1.009	0.042	0.0	0.0	0.0
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.965	0.011	0.004	0.015	0.002
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.965	0.011	0.004	0.015	0.002
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.965	0.011	0.004	0.015	0.002
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.965	0.011	0.004	0.015	0.002
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.002	0.032	0.033	0.071	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.002	0.0	0.035	0.114	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.002	0.0	0.035	0.114	0.121
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.002	0.0	0.035	0.114	0.121
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.002	0.0	0.035	0.114	0.121
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.002	0.0	0.035	0.114	0.121
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.002	0.0	0.035	0.114	0.121
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.015	0.0	0.035	0.18	0.138
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.105	0.006	0.002	0.016
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.105	0.006	0.002	0.016
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.105	0.006	0.002	0.016
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.105	0.006	0.002	0.016
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.98	0.0	0.01	0.071	0.005
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	1.834	0.0	0.0	0.024	0.002
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	1.834	0.0	0.0	0.024	0.002
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	1.834	0.0	0.0	0.024	0.002
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	1.834	0.0	0.0	0.024	0.002
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.002	0.0	0.0	0.0	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.179	0.0	0.062	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.179	0.0	0.062	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.002	0.0	0.0	0.0	0.035
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.002	0.0	0.0	0.0	0.035
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.002	0.0	0.0	0.0	0.035
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.015	0.0	0.035	0.18	0.138
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.004	0.0	0.044	0.032	0.019
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.004	0.0	0.044	0.032	0.019
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	0.004	0.0	0.044	0.032	0.019
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	0.004	0.0	0.044	0.032	0.019
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.004	0.0	0.044	0.032	0.019
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0C3E2D267	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0527EEE7A	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	0.007	0.0	0.001	0.001	0.021
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.0	0.0	0.0	0.001	0.065
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.0	0.0	0.0	0.001	0.065
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.0	0.0	0.0	0.001	0.065
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.004	0.0	0.044	0.032	0.019
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.004	0.0	0.044	0.032	0.019
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	0.004	0.0	0.044	0.032	0.019
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC092659F65	0.004	0.0	0.044	0.032	0.019
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.004	0.0	0.044	0.032	0.019
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0C3E2D267	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0527EEE7A	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.007	0.0	0.001	0.001	0.021
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	0.007	0.0	0.001	0.001	0.021
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.727	0.084	0.003	0.007	0.051
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	0.0	0.011	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.194	0.074	0.0	0.003	0.051
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.727	0.0	0.0	0.001	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.727	0.0	0.0	0.001	0.0
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.194	0.074	0.0	0.003	0.051
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.727	0.0	0.0	0.001	0.0
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.727	0.0	0.0	0.001	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.0	0.0	0.0	0.001	0.065
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	0.0	0.0	0.0	0.001	0.065
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	0.0	0.0	0.0	0.001	0.065
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS028784FC6	0.0	0.0	0.0	0.001	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS00A8596B5	0.0	0.0	0.0	0.001	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS072B19293	0.105	0.0	0.001	0.002	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS0F8ABC300	0.105	0.0	0.001	0.002	0.0
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.002	0.011	0.084	0.005	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.0	0.0	0.016	0.006	0.012
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.011	0.0	0.247	0.011	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	0.026	0.095	0.004	0.904	0.009
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.026	0.095	0.004	0.904	0.009
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.002	0.0	0.0	0.015	0.0
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.083	0.042	0.0	0.01	0.0
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	0.007	0.011	0.021	0.009	0.002
CD44	P16070	False	CD44_HUMAN		CPI-SS03DA2A820	0.533	0.726	0.261	0.865	0.378
CD44	P16070	False	CD44_HUMAN		CPI-SS02AB0C3E0	0.533	0.726	0.261	0.865	0.378
CD44	P16070	False	CD44_HUMAN		CPI-SS0703338F5	0.533	0.726	0.261	0.865	0.378
CD44	P16070	False	CD44_HUMAN		CPI-SS03722104E	0.533	0.726	0.261	0.865	0.378
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.011	0.305	0.0	0.002	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS044CF7EAE	0.011	0.305	0.0	0.002	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D4CA5D92	0.011	0.305	0.0	0.002	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D95D41D6	0.011	0.305	0.0	0.002	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.0	0.147	0.016	0.001	0.014
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0F2C6A4D4	0.0	0.147	0.016	0.001	0.014
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.066	0.074	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	0.066	0.074	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.066	0.074	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.066	0.074	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	0.066	0.074	0.001	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04640F9C3	0.066	0.074	0.001	0.0	0.0
