id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Memory|CD4+ Memory	CD4+ Memory|Enterocytes	CD4+ Memory|Macrophages	CD4+ Memory|Plasma	CD4+ Memory|WNT2B+ Fos-hi	Enterocytes|CD4+ Memory	Enterocytes|Enterocytes	Enterocytes|Macrophages	Enterocytes|Plasma	Enterocytes|WNT2B+ Fos-hi	Macrophages|CD4+ Memory	Macrophages|Enterocytes	Macrophages|Macrophages	Macrophages|Plasma	Macrophages|WNT2B+ Fos-hi	Plasma|CD4+ Memory	Plasma|Enterocytes	Plasma|Macrophages	Plasma|Plasma	Plasma|WNT2B+ Fos-hi	WNT2B+ Fos-hi|CD4+ Memory	WNT2B+ Fos-hi|Enterocytes	WNT2B+ Fos-hi|Macrophages	WNT2B+ Fos-hi|Plasma	WNT2B+ Fos-hi|WNT2B+ Fos-hi
CPI-CS04F78ACD6	ACVR_1B2A receptor_GDF11	complex:ACVR_1B2A receptor	simple:O95390		GDF11	True	True	False	curated	False	0.001	0.0	0.0	0.001	0.006	0.052	0.0	0.0	0.052	0.057	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.007	0.006	0.0	0.0	0.006	0.011
CPI-CS0384572FE	ACVR_1B2B receptor_GDF11	complex:ACVR_1B2B receptor	simple:O95390		GDF11	True	True	False	curated	False	0.001	0.0	0.0	0.001	0.006	0.017	0.0	0.0	0.017	0.022	0.003	0.0	0.0	0.003	0.008	0.002	0.0	0.0	0.002	0.007	0.006	0.0	0.0	0.006	0.011
CPI-CS0C8F1E01F	ACVR_1B2A receptor_BMP3	complex:ACVR_1B2A receptor	simple:P12645		BMP3	True	True	False	curated	False	0.0	0.147	0.0	0.001	0.0	0.0	0.198	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.002	0.0	0.0	0.152	0.0	0.005	0.0
CPI-CS0A66DB1CA	CD8 receptor_LCK	complex:CD8 receptor	simple:P06239		LCK	False	True	False	curated	False	0.345	0.041	0.028	0.037	0.0	0.321	0.017	0.005	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.322	0.019	0.006	0.014	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0715DE78D	CD94:NKG2A_HLA-E	complex:CD94:NKG2A	simple:P13747		HLA-E	False	True	False	curated	False	0.593	3.568	1.07	1.381	0.829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS05AB368CE	CD94:NKG2C_HLA-E	complex:CD94:NKG2C	simple:P13747		HLA-E	False	True	False	curated	False	0.592	3.567	1.07	1.38	0.828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	3.566	1.068	1.378	0.826	0.0	0.0	0.0	0.0	0.0
CPI-CS0EB5F7B6F	CNTF-1R_CLCF1	complex:CNTF-1R	simple:Q9UBD9		CLCF1	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.002	0.039	0.002	0.009	0.017	0.0	0.0	0.0	0.0	0.0	0.001	0.038	0.001	0.008	0.016	0.0	0.0	0.0	0.0	0.0
CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	EGFR	NRG1	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284	0.227	0.231	0.0	0.0	0.059	0.002	0.006	0.0	0.0	0.059	0.002	0.006	0.0	0.0	0.095	0.038	0.042
CPI-SS076BC3BA6	HLA-DPB1_NRG1	simple:HLADPB1	simple:Q02297	HLA-DPB1	NRG1	True	True	True	InnateDB-All	False	0.0	0.0	0.143	0.085	0.09	0.0	0.0	0.694	0.636	0.641	0.0	0.0	10.103	10.045	10.05	0.0	0.0	0.264	0.207	0.211	0.0	0.0	0.169	0.112	0.116
CPI-SS00A953C3A	EGF_NRG1	simple:P01133	simple:Q02297	EGF	NRG1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092	0.035	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BF9FA3F2	ERBB3_NRG1	simple:P21860	simple:Q02297	ERBB3	NRG1	True	True	True	curated	False	0.0	0.0	0.059	0.002	0.006	0.0	0.0	0.987	0.93	0.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.005	0.009	0.0	0.0	0.0	0.0	0.0
CPI-SS0F4D30D5A	EGFR_EGF	simple:P00533	simple:P01133	EGFR	EGF	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0
CPI-SS0E25CE362	EGFR_TGFA	simple:P00533	simple:P01135	EGFR	TGFA	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.229	0.226	0.0	0.0	0.085	0.005	0.001	0.0	0.0	0.085	0.004	0.001	0.0	0.0	0.121	0.04	0.037	0.0
CPI-SS0055264F3	EGFR_TGFB1	simple:P00533	simple:P01137	EGFR	TGFB1	True	True	False	IMEx,InnateDB-All,MINT	False	0.0	0.0	0.0	0.0	0.0	0.245	0.228	0.344	0.31	0.368	0.021	0.003	0.119	0.085	0.143	0.02	0.003	0.119	0.085	0.143	0.056	0.039	0.155	0.121	0.179
CPI-SS00EDDD458	EGFR_MIF	simple:P00533	simple:P14174	EGFR	MIF	True	True	False	IMEx,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.347	1.46	0.444	0.856	0.642	0.122	1.235	0.219	0.631	0.417	0.122	1.234	0.219	0.63	0.417	0.158	1.27	0.255	0.666	0.453
CPI-SS0ABC5C1B8	CD74_MIF	simple:P04233	simple:P14174	CD74	MIF	True	True	False	I2D,InnateDB-All	False	0.498	1.61	0.595	1.006	0.793	9.477	10.59	9.574	9.985	9.772	25.132	26.244	25.228	25.64	25.426	4.521	5.633	4.618	5.029	4.815	0.395	1.507	0.492	0.903	0.689
CPI-SS0481D83A4	EGFR_AREG	simple:P00533	simple:P15514	EGFR	AREG	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.229	0.454	0.238	0.236	0.0	0.004	0.229	0.013	0.012	0.0	0.004	0.229	0.012	0.011	0.0	0.04	0.265	0.048	0.047	0.0
CPI-SS0D4C221B8	ICAM1_AREG	simple:P05362	simple:P15514	ICAM1	AREG	True	True	False	InnateDB-All	False	0.008	0.233	0.017	0.015	0.0	0.184	0.409	0.193	0.192	0.0	0.215	0.44	0.224	0.223	0.0	0.105	0.33	0.114	0.113	0.0	0.145	0.37	0.154	0.153	0.0
CPI-SS08CA619FE	EGFR_GRN	simple:P00533	simple:P28799	EGFR	GRN	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.237	1.903	1.915	0.465	1.079	0.013	1.678	1.69	0.24	0.854	0.012	1.678	1.69	0.24	0.853	0.048	1.714	1.726	0.276	0.889
CPI-SS0DA033F03	TNFRSF1A_GRN	simple:P19438	simple:P28799	TNFRSF1A	GRN	True	True	False	IMEx,InnateDB-All,MINT	False	0.02	1.685	1.697	0.248	0.861	1.067	2.733	2.744	1.295	1.908	0.17	1.835	1.847	0.398	1.011	0.018	1.683	1.695	0.245	0.859	0.475	2.14	2.152	0.702	1.316
CPI-SS054D158CC	NTRK1_GRN	simple:P04629	simple:P28799	NTRK1	GRN	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	1.677	1.689	0.24	0.853	0.0	0.0	0.0	0.0	0.0
CPI-SS0C4E86714	TNFRSF1B_GRN	simple:P20333	simple:P28799	TNFRSF1B	GRN	True	True	False	IMEx,InnateDB-All,MINT	False	0.04	1.706	1.718	0.268	0.882	0.228	1.893	1.905	0.455	1.069	0.095	1.761	1.773	0.323	0.937	0.016	1.681	1.693	0.244	0.857	0.038	1.703	1.715	0.266	0.879
CPI-SS0A19E9C34	EGFR_BTC	simple:P00533	simple:P35070	EGFR	BTC	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.261	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.072	0.0	0.0	0.0
CPI-SS06BC4D123	ERBB3_BTC	simple:P21860	simple:P35070	ERBB3	BTC	True	True	False	curated	False	0.0	0.035	0.0	0.0	0.0	0.0	0.964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS088A0A760	EGFR_COPA	simple:P00533	simple:P53621	EGFR	COPA	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.237	0.556	0.255	0.272	0.279	0.012	0.331	0.03	0.047	0.054	0.012	0.331	0.03	0.047	0.053	0.048	0.367	0.066	0.083	0.089
CPI-SS0302E8E8F	CD74_COPA	simple:P04233	simple:P53621	CD74	COPA	True	True	False	IMEx,IntAct	False	0.388	0.706	0.406	0.423	0.429	9.367	9.686	9.385	9.402	9.409	25.021	25.34	25.04	25.056	25.063	4.411	4.729	4.429	4.446	4.452	0.285	0.603	0.303	0.32	0.326
CPI-SS0E6E8A727	NTRK1_COPA	simple:P04629	simple:P53621	NTRK1	COPA	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.33	0.029	0.046	0.053	0.0	0.0	0.0	0.0	0.0
CPI-SS0C10824C7	EGFR_HBEGF	simple:P00533	simple:Q99075	EGFR	HBEGF	True	True	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.528	0.411	0.234	0.237	0.0	0.304	0.186	0.009	0.012	0.0	0.303	0.186	0.009	0.011	0.0	0.339	0.222	0.045	0.047
CPI-SS0632A027A	CD44_HBEGF	simple:P16070	simple:Q99075	CD44	HBEGF	True	True	True	I2D,InnateDB-All	False	0.0	0.433	0.316	0.139	0.141	0.0	0.569	0.452	0.274	0.277	0.0	0.491	0.374	0.197	0.199	0.0	0.735	0.618	0.441	0.443	0.0	0.666	0.548	0.371	0.374
CPI-SS05D23BCE8	HLA-DPB1_TNFSF13B	simple:HLADPB1	simple:Q9Y275	HLA-DPB1	TNFSF13B	True	True	False	InnateDB-All	False	0.096	0.093	0.37	0.09	0.147	0.647	0.644	0.921	0.641	0.699	10.056	10.053	10.33	10.05	10.107	0.217	0.215	0.491	0.212	0.269	0.122	0.119	0.396	0.117	0.174
CPI-SS03C51D352	TNFRSF13B_TNFSF13B	simple:O14836	simple:Q9Y275	TNFRSF13B	TNFSF13B	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.014	0.011	0.288	0.008	0.065	0.0	0.0	0.0	0.0	0.0	0.17	0.167	0.444	0.165	0.222	0.0	0.0	0.0	0.0	0.0
CPI-SS03133B4F2	TFRC_TNFSF13B	simple:P02786	simple:Q9Y275	TFRC	TNFSF13B	True	True	False	IMEx,IntAct	False	0.017	0.014	0.291	0.012	0.069	0.348	0.345	0.622	0.342	0.399	0.135	0.132	0.409	0.13	0.187	0.033	0.03	0.307	0.028	0.085	0.038	0.035	0.312	0.032	0.089
CPI-SS0F00D756A	CD40_TNFSF13B	simple:P25942	simple:Q9Y275	CD40	TNFSF13B	True	True	False	I2D,InnateDB	False	0.014	0.011	0.288	0.009	0.066	0.056	0.053	0.33	0.051	0.108	0.173	0.171	0.448	0.168	0.225	0.091	0.088	0.365	0.085	0.143	0.085	0.082	0.359	0.08	0.137
CPI-SS0E2863F09	TNFRSF17_TNFSF13B	simple:Q02223	simple:Q9Y275	TNFRSF17	TNFSF13B	True	True	False	curated	False	0.012	0.01	0.287	0.007	0.064	0.0	0.0	0.0	0.0	0.0	0.014	0.011	0.288	0.008	0.065	1.399	1.397	1.673	1.394	1.451	0.017	0.014	0.291	0.011	0.068
CPI-SS09648FAA9	TNFRSF13C_TNFSF13B	simple:Q96RJ3	simple:Q9Y275	TNFRSF13C	TNFSF13B	True	True	False	guidetopharmacology.org	False	0.012	0.009	0.286	0.007	0.064	0.013	0.01	0.287	0.007	0.064	0.014	0.011	0.288	0.008	0.065	0.039	0.036	0.313	0.034	0.091	0.0	0.0	0.0	0.0	0.0
CPI-SS09808DEAE	CD74_APP	simple:P04233	simple:P05067	CD74	APP	False	True	False	curated	False	0.388	1.686	0.412	0.396	0.782	9.367	10.665	9.391	9.375	9.761	25.022	26.319	25.045	25.029	25.416	4.411	5.709	4.435	4.418	4.805	0.285	1.583	0.309	0.293	0.679
CPI-SS09C4FCB90	ICAM1_SPN	simple:P05362	simple:P16150	ICAM1	SPN	False	True	False	curated	False	0.037	0.008	0.024	0.025	0.0	0.213	0.184	0.2	0.201	0.0	0.244	0.215	0.231	0.232	0.0	0.134	0.105	0.121	0.122	0.0	0.174	0.145	0.161	0.162	0.0
CPI-SS0E9A581F8	ICAM1_ITGAL	simple:P05362	simple:P20701	ICAM1	ITGAL	False	True	True	curated	False	0.027	0.007	0.014	0.021	0.01	0.203	0.183	0.191	0.197	0.186	0.234	0.214	0.221	0.228	0.217	0.124	0.104	0.111	0.118	0.107	0.164	0.144	0.151	0.158	0.147
CPI-SC0F4AC5AA2	ICAM1_aLb2 complex	simple:P05362	complex:aLb2 complex	ICAM1		False	True	False	curated	True	0.027	0.007	0.014	0.021	0.0	0.203	0.183	0.191	0.197	0.0	0.234	0.214	0.221	0.228	0.0	0.124	0.104	0.111	0.118	0.0	0.164	0.144	0.151	0.158	0.0
CPI-SC063BC3DDE	ICAM2_aLb2 complex	simple:P13598	complex:aLb2 complex	ICAM2		False	False	False	curated	True	0.079	0.06	0.067	0.073	0.0	0.085	0.066	0.073	0.079	0.0	0.049	0.029	0.036	0.043	0.0	0.446	0.426	0.433	0.44	0.0	0.032	0.013	0.02	0.026	0.0
CPI-SC0329D5397	ICAM3_aLb2 complex	simple:P32942	complex:aLb2 complex	ICAM3		False	False	False	curated	True	0.201	0.181	0.188	0.195	0.0	0.087	0.068	0.075	0.081	0.0	0.034	0.014	0.021	0.027	0.0	0.68	0.66	0.667	0.674	0.0	0.048	0.028	0.036	0.042	0.0
CPI-SC092659F65	ICAM4_aLb2 complex	simple:Q14773	complex:aLb2 complex	ICAM4		True	False	False	curated	True	0.022	0.003	0.01	0.016	0.0	0.023	0.003	0.01	0.017	0.0	0.036	0.016	0.023	0.03	0.0	0.074	0.054	0.061	0.068	0.0	0.027	0.007	0.015	0.021	0.0
CPI-SC08923F7F7	F11R_aLb2 complex	simple:Q9Y624	complex:aLb2 complex	F11R		False	True	False	curated	True	0.026	0.007	0.014	0.02	0.0	0.898	0.878	0.885	0.891	0.0	0.037	0.017	0.024	0.031	0.0	0.04	0.021	0.028	0.034	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A4F27388	TNFRSF1A_FASLG	simple:P19438	simple:P48023	TNFRSF1A	FASLG	True	True	False	I2D,InnateDB-All	False	0.011	0.0	0.0	0.009	0.0	1.059	0.0	0.0	1.056	0.0	0.162	0.0	0.0	0.159	0.0	0.009	0.0	0.0	0.007	0.0	0.466	0.0	0.0	0.464	0.0
CPI-SS0049FD74F	TNFRSF10B_FASLG	simple:O14763	simple:P48023	TNFRSF10B	FASLG	True	True	False	I2D,InnateDB-All	False	0.007	0.0	0.0	0.005	0.0	0.086	0.0	0.0	0.084	0.0	0.016	0.0	0.0	0.013	0.0	0.006	0.0	0.0	0.004	0.0	0.024	0.0	0.0	0.022	0.0
CPI-SS03A0C857B	FAS_FASLG	simple:P25445	simple:P48023	FAS	FASLG	True	True	False	curated	False	0.023	0.0	0.0	0.021	0.0	0.094	0.0	0.0	0.091	0.0	0.01	0.0	0.0	0.008	0.0	0.022	0.0	0.0	0.02	0.0	0.04	0.0	0.0	0.038	0.0
CPI-SS004A073E1	NTRK1_NTF3	simple:P04629	simple:P20783	NTRK1	NTF3	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.095	0.0	0.0	0.0	0.0	0.0
CPI-SS0ADA587B4	NGFR_NTF3	simple:P08138	simple:P20783	NGFR	NTF3	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.105
CPI-SS0B1AB068C	NTRK1_GPI	simple:P04629	simple:P06744	NTRK1	GPI	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.226	0.054	0.041	0.048	0.0	0.0	0.0	0.0	0.0
CPI-SS0391D4602	NTRK1_NAMPT	simple:P04629	simple:P43490	NTRK1	NAMPT	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.733	0.147	0.037	0.09	0.0	0.0	0.0	0.0	0.0
CPI-SS05D1A6BEF	NTRK1_AIMP1	simple:P04629	simple:Q12904	NTRK1	AIMP1	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.311	0.103	0.077	0.132	0.0	0.0	0.0	0.0	0.0
CPI-SS06F83AE58	CD44_SELE	simple:P16070	simple:P16581	CD44	SELE	False	True	False	curated	False	0.0	0.0	0.132	0.131	0.0	0.0	0.0	0.268	0.267	0.0	0.0	0.0	0.19	0.189	0.0	0.0	0.0	0.434	0.433	0.0	0.0	0.0	0.364	0.364	0.0
CPI-SS0BDC04683	CEACAM1_SELE	simple:P13688	simple:P16581	CEACAM1	SELE	True	False	False	curated	False	0.0	0.0	0.007	0.006	0.0	0.0	0.0	8.349	8.349	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.009	0.009	0.0	0.0	0.0	0.006	0.006	0.0
CPI-CS067298D94	FLT1 complex_VEGFA	complex:FLT1 complex	simple:P15692		VEGFA	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.733	0.012	0.01	0.006	0.0	0.0	0.0	0.0	0.0
CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	NRP1	VEGFA	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.089	0.086	0.082	0.0	0.734	0.013	0.01	0.006	0.0	0.748	0.027	0.025	0.021
CPI-SS0E00478B4	NRP2_VEGFA	simple:O60462	simple:P15692	NRP2	VEGFA	True	True	False	curated	False	0.0	0.733	0.012	0.01	0.006	0.0	0.737	0.016	0.014	0.01	0.0	0.785	0.064	0.062	0.058	0.0	0.733	0.012	0.009	0.005	0.0	0.754	0.033	0.03	0.026
CPI-CS073D36B1D	FLT1 complex_PGF	complex:FLT1 complex	simple:P49763		PGF	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.058	0.0	0.0	0.0	0.0	0.0
CPI-SS0855C0353	NRP1_PGF	simple:O14786	simple:P49763	NRP1	PGF	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.078	0.078	0.135	0.002	0.0	0.002	0.002	0.059	0.016	0.0	0.017	0.017	0.074
CPI-SS0D22A09AD	NRP2_PGF	simple:O60462	simple:P49763	NRP2	PGF	True	True	False	curated	False	0.001	0.0	0.002	0.002	0.058	0.005	0.0	0.006	0.005	0.062	0.053	0.0	0.054	0.053	0.11	0.001	0.0	0.001	0.001	0.058	0.022	0.0	0.022	0.022	0.079
CPI-SS0E61DB5DF	FLT1_PGF	simple:P17948	simple:P49763	FLT1	PGF	True	True	False	curated	False	0.001	0.0	0.002	0.002	0.058	0.004	0.0	0.004	0.004	0.061	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.058	0.006	0.0	0.006	0.006	0.063
CPI-CS077F1340A	FLT1 complex_VEGFB	complex:FLT1 complex	simple:P49765		VEGFB	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.036	0.015	0.037	0.0	0.0	0.0	0.0	0.0
CPI-SS033E6DE7E	NRP1_VEGFB	simple:O14786	simple:P49765	NRP1	VEGFB	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.097	0.113	0.091	0.114	0.005	0.021	0.037	0.015	0.038	0.02	0.035	0.052	0.03	0.053
CPI-SS0947A8549	FLT1_VEGFB	simple:P17948	simple:P49765	FLT1	VEGFB	True	True	False	curated	False	0.004	0.02	0.037	0.015	0.037	0.007	0.023	0.039	0.018	0.04	0.0	0.0	0.0	0.0	0.0	0.004	0.02	0.036	0.015	0.037	0.009	0.025	0.041	0.02	0.042
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ADRB2	VEGFB	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.005	0.021	0.037	0.015	0.038	0.016	0.031	0.048	0.026	0.048	0.026	0.041	0.058	0.036	0.058	0.0	0.0	0.0	0.0	0.0
CPI-SS08083B141	NRP1_SEMA3A	simple:O14786	simple:Q14563	NRP1	SEMA3A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.078	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.018	0.017	0.0	0.0
CPI-CS0E5D1ECCE	PlexinA1_complex3_SEMA3A	complex:PlexinA1_complex3	simple:Q14563		SEMA3A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.017	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.018	0.017	0.0	0.0
CPI-CS0D238C22B	PlexinA2_complex1_SEMA3A	complex:PlexinA2_complex1	simple:Q14563		SEMA3A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0AA769F5B	PlexinA3_complex1_SEMA3A	complex:PlexinA3_complex1	simple:Q14563		SEMA3A	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.007	0.006	0.0	0.0
CPI-SS0F15C1AB3	NRP2_SEMA3F	simple:O60462	simple:Q13275	NRP2	SEMA3F	True	True	False	curated	False	0.001	0.015	0.0	0.0	0.0	0.005	0.019	0.0	0.0	0.0	0.053	0.067	0.0	0.0	0.0	0.001	0.014	0.0	0.0	0.0	0.022	0.035	0.0	0.0	0.0
CPI-SS0241A1F57	NRP2_SEMA3C	simple:O60462	simple:Q99985	NRP2	SEMA3C	True	True	False	curated	False	0.0	0.228	0.002	0.002	0.006	0.0	0.231	0.006	0.006	0.01	0.0	0.28	0.054	0.054	0.058	0.0	0.227	0.001	0.002	0.005	0.0	0.248	0.022	0.022	0.026
CPI-CS0210859AB	GMCSFR_CSF2	complex:GMCSFR	simple:P04141		CSF2	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.006	0.005	0.0	0.038	0.0	0.038	0.038	0.0	0.002	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BDD10277	HLA-F_KIR3DL2	simple:P30511	simple:P43630	HLA-F	KIR3DL2	False	False	True	curated	False	0.079	0.0	0.0	0.076	0.0	1.581	0.0	0.0	1.578	0.0	0.101	0.0	0.0	0.098	0.0	0.14	0.0	0.0	0.137	0.0	0.166	0.0	0.0	0.164	0.0
CPI-SS0987A89AE	HLA-B_KIR3DL2	simple:HLAB	simple:P43630	HLA-B	KIR3DL2	False	True	True	curated	False	2.683	0.0	0.0	2.681	0.0	28.67	0.0	0.0	28.668	0.0	5.958	0.0	0.0	5.955	0.0	10.284	0.0	0.0	10.281	0.0	5.898	0.0	0.0	5.895	0.0
CPI-SS0A76A8E97	HLA-F_LILRB2	simple:P30511	simple:Q8N423	HLA-F	LILRB2	False	False	True	curated	False	0.0	0.0	0.164	0.077	0.0	0.0	0.0	1.666	1.578	0.0	0.0	0.0	0.186	0.099	0.0	0.0	0.0	0.226	0.138	0.0	0.0	0.0	0.252	0.164	0.0
CPI-SS0EAB03260	CD1D_LILRB2	simple:P15813	simple:Q8N423	CD1D	LILRB2	False	False	True	curated	False	0.0	0.0	0.09	0.002	0.0	0.0	0.0	0.099	0.012	0.0	0.0	0.0	0.159	0.071	0.0	0.0	0.0	0.128	0.04	0.0	0.0	0.0	0.094	0.006	0.0
CPI-SS0DBA81CCF	HLA-G_LILRB2	simple:P17693	simple:Q8N423	HLA-G	LILRB2	False	True	True	curated	False	0.0	0.0	0.095	0.007	0.0	0.0	0.0	0.569	0.481	0.0	0.0	0.0	0.132	0.044	0.0	0.0	0.0	0.112	0.024	0.0	0.0	0.0	0.115	0.027	0.0
CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	HLA-F	LILRB1	True	False	True	curated	False	0.0	0.077	0.133	0.123	0.0	0.0	1.579	1.635	1.625	0.0	0.0	0.099	0.155	0.145	0.0	0.0	0.138	0.194	0.184	0.0	0.0	0.164	0.22	0.21	0.0
CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	HLA-G	LILRB1	True	True	True	curated	False	0.0	0.007	0.063	0.053	0.0	0.0	0.481	0.537	0.528	0.0	0.0	0.044	0.1	0.09	0.0	0.0	0.024	0.08	0.07	0.0	0.0	0.027	0.083	0.073	0.0
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	True	False	True	curated	False	0.017	0.0	0.024	0.014	0.0	0.011	0.0	0.018	0.008	0.0	2.269	0.0	2.276	2.267	0.0	0.165	0.0	0.172	0.162	0.0	0.014	0.0	0.021	0.011	0.0
CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	CCL3	CCR5	True	False	True	curated	False	0.007	0.0	0.014	0.005	0.0	0.006	0.0	0.013	0.003	0.0	3.767	0.0	3.774	3.764	0.0	0.526	0.0	0.533	0.524	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	True	False	True	curated	False	0.182	0.0	0.189	0.179	0.0	0.023	0.0	0.03	0.02	0.0	0.03	0.0	0.037	0.028	0.0	0.073	0.0	0.08	0.07	0.0	0.03	0.0	0.037	0.027	0.0
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	CCL4	SLC7A1	True	False	True	IMEx,IntAct	False	0.016	0.14	0.0	0.031	0.0	0.01	0.134	0.0	0.025	0.0	2.268	2.392	0.0	2.283	0.0	0.164	0.288	0.0	0.179	0.0	0.013	0.137	0.0	0.028	0.0
